caldt,vwretd,vwretx,spindx
19950814,0.008520,0.008424,559.74
19950815,-0.001750,-0.001888,558.57
19950816,0.002741,0.002497,559.97
19950817,-0.001622,-0.001681,559.04
19950818,0.000466,0.000348,559.21
19950821,-0.002022,-0.002045,558.11
19950822,0.002691,0.002637,559.52
19950823,-0.004214,-0.004363,557.14
19950824,0.000602,0.000579,557.46
19950825,0.004769,0.004747,560.10
19950828,-0.002242,-0.002256,559.05
19950829,0.002204,0.002062,560.00
19950830,0.001926,0.001594,560.92
19950831,0.002074,0.002002,561.88
19950901,0.003293,0.003263,563.84
19950905,0.009582,0.009406,569.17
19950906,0.002157,0.001962,570.17
19950907,0.000208,0.000142,570.29
19950908,0.004189,0.004175,572.68
19950911,0.002546,0.002502,573.91
19950912,0.003870,0.003857,576.51
19950913,0.004960,0.004475,578.77
19950914,0.007826,0.007794,583.61
19950915,0.000020,0.000018,583.35
19950918,-0.000878,-0.001046,582.77
19950919,0.002373,0.002344,584.20
19950920,0.004401,0.004362,586.77
19950921,-0.006587,-0.006638,583.00
19950922,-0.002150,-0.002153,581.73
19950925,0.000153,0.000145,581.81
19950926,-0.000361,-0.000361,581.41
19950927,-0.000340,-0.000834,581.04
19950928,0.008287,0.008265,585.87
19950929,-0.002269,-0.002269,584.41
19951002,-0.004910,-0.004936,581.72
19951003,0.001205,0.001164,582.34
19951004,-0.001192,-0.001352,581.47
19951005,0.002366,0.002012,582.63
19951006,-0.000395,-0.000493,582.49
19951009,-0.007191,-0.007191,578.37
19951010,-0.001199,-0.001199,577.52
19951011,0.003431,0.003289,579.46
19951012,0.006671,0.006639,583.10
19951013,0.002381,0.002378,584.50
19951016,-0.002227,-0.002227,583.03
19951017,0.006021,0.006021,586.78
19951018,0.001595,0.001417,587.44
19951019,0.005364,0.005343,590.65
19951020,-0.005654,-0.005663,587.46
19951023,-0.003626,-0.003642,585.06
19951024,0.002318,0.002318,586.56
19951025,-0.007226,-0.007290,582.47
19951026,-0.009235,-0.009284,576.72
19951027,0.005189,0.005082,579.70
19951030,0.006106,0.005983,583.25
19951031,-0.003083,-0.003088,581.50
19951101,0.005007,0.004831,584.22
19951102,0.009584,0.009335,589.72
19951103,0.001847,0.001784,590.57
19951106,-0.003592,-0.003680,588.46
19951107,-0.003488,-0.003533,586.32
